PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
nPT_Pucara_227	SpeciesName	Campanulaceae	Siphocampylus	membranaceus	PT	1367	Siphocampylus membranaceus
nPT_Encuen_220	MorphoSpeciesName	Lauraceae	Ocotea	sp15	PT	1500	Ocotea sp15
nPT_Buenah_214	SpeciesName	Lamiaceae	Aegiphila	integrifolia	PT	1250	Aegiphila integrifolia
nPT_Resina_191	SpeciesName	Asteraceae	Gynoxys	repanda	PT	3521	Gynoxys repanda
nPT_Corana_312	SpeciesName	Asteraceae	Oyedaea	boliviana	PT	2762	Oyedaea boliviana
nPP_Pintat_5	MorphoSpeciesName	Melastomataceae	Miconia	MCM201	PP	1498	Miconia MCM201
nPT_Santar_419	MorphoSpeciesName	Chrysobalanaceae	Licania	MJM5498	PT	925	Licania MJM5498
nPP_Sumpul_33	SpeciesName	Salicaceae	Casearia	fasciculata	PP	1500	Casearia fasciculata
nPT_Altosc_216	SpeciesName	Lacistemataceae	Lacistema	nena	PT	1000	Lacistema nena
nPT_Cimapp_126	SpeciesName	Polygalaceae	Securidaca	warmingiana	PT	1447	Securidaca warmingiana
nPP_Sumpul_33	SpeciesName	Fabaceae	Piptadenia	cuzcoensis	PP	595	Piptadenia cuzcoensis
nPT_Tapuri_407	MorphoSpeciesName	Olacaceae	Heisteria	sp	PT	1250	Heisteria sp
nPT_Tamboq_143	MorphoSpeciesName	Solanaceae	Solanum	sp12	PT	3627	Solanum sp12
nPT_Santaa_345	MorphoSpeciesName	Malpighiaceae	Bunchosia	sp	PT	1250	Bunchosia sp
nPP_Buenah_16	MorphoSpeciesName	Asteraceae	Mikania	LC2920	PP	1656	Mikania LC2920
nPT_Arriba_241	SpeciesName	Piperaceae	Piper	pubiovarium	PT	2680	Piper pubiovarium
nPT_Resina_198	MorphoSpeciesName	Marcgraviaceae	Marcgravia	sp1	PT	2449	Marcgravia sp1
nPT_Podoca_386	MorphoSpeciesName	Sapotaceae	Pouteria	MVH1	PT	2570	Pouteria MVH1
nPT_Chaqui_192	SpeciesName	Campanulaceae	Siphocampylus	angustiflorus	PT	3076	Siphocampylus angustiflorus
nPT_Tamboq_142	SpeciesName	Aquifoliaceae	Ilex	gotardensis	PT	3376	Ilex gotardensis
nPT_Sumpul_298	MorphoSpeciesName	Melastomataceae	Miconia	sp7	PT	1478	Miconia sp7
nPP_Yarimi_11	MorphoSpeciesName	Myrtaceae	Eugenia	SPS11	PP	835	Eugenia SPS11
nPT_Bosque_114	MorphoSpeciesName	Myrtaceae	Calyptranthes	FB341	PT	1910	Calyptranthes FB341
nPT_Ruinas_75	SpeciesName	Rubiaceae	Psychotria	gracilenta	PT	1515	Psychotria gracilenta
nPT_Sendac_90	MorphoSpeciesName	Asteraceae	Lepidaploa	LC331	PT	1819	Lepidaploa LC331
nPT_Ppmcen_107	MorphoSpeciesName	Rosaceae	Prunus	sp6	PT	1500	Prunus sp6
nPT_Pucara_227	MorphoSpeciesName	Fabaceae	Andira	CMG1846	PT	300	Andira CMG1846
nPT_Tolal_89	SpeciesName	Rubiaceae	Calycophyllum	spruceanum	PT	384	Calycophyllum spruceanum
nPT_Arriba_239	MorphoSpeciesName	Lauraceae	Nectandra	sp1	PT	1500	Nectandra sp1
nPT_Arriba_249	MorphoSpeciesName	Myrtaceae	Eugenia	BNA79	PT	215	Eugenia BNA79
nPT_Ladera_185	MorphoSpeciesName	Sabiaceae	Meliosma	GAT1733	PT	1493	Meliosma GAT1733
nPP_Tapuri_45	SpeciesName	Brunelliaceae	Brunellia	brunnea	PP	2000	Brunellia brunnea
nPP_Sumpul_34	MorphoSpeciesName	Araliaceae	Oreopanax	sp9	PP	3473	Oreopanax sp9
nPT_Tequej_29	MorphoSpeciesName	Rubiaceae	Alseis	TMG118	PT	320	Alseis TMG118
nPT_Marimo_37	MorphoSpeciesName	Lauraceae	Rhodostemonodaphne	sp1	PT	1000	Rhodostemonodaphne sp1
TRU-04	MorphoSpeciesName	Cyatheaceae	Cyathea	sp9	abergPP	2500	Cyathea sp9
nPT_Tintay_252	SpeciesName	Nyctaginaceae	Reichenbachia	hirsuta	PT	811	Reichenbachia hirsuta
nPT_Bosque_481	MorphoSpeciesName	Chrysobalanaceae	Licania	sp2	PT	425	Licania sp2
TRU-03	SpeciesName	Araliaceae	Schefflera	acuminata	abergPP	1970	Schefflera acuminata
nPT_Victop_372	MorphoSpeciesName	Symplocaceae	Symplocos	sp5	PT	1250	Symplocos sp5
CAL-02	SpeciesName	Bignoniaceae	Jacaranda	obtusifolia	abergPP	190	Jacaranda obtusifolia
nPT_Tumupa_18	SpeciesName	Malpighiaceae	Bunchosia	angustifolia	PT	940	Bunchosia angustifolia
nPP_Resina_12	MorphoSpeciesName	Melastomataceae	Meriania	GAT3281	PP	2210	Meriania GAT3281
nPP_Resina_13	SpeciesName	Ebenaceae	Diospyros	artanthifolia	PP	1070	Diospyros artanthifolia
nPP_Jucuma_35	SpeciesName	Marcgraviaceae	Marcgravia	crenata	PP	515	Marcgravia crenata
nPT_Tumupa_13	SpeciesName	Piperaceae	Piper	elongatum	PT	1650	Piper elongatum
nPT_Bosque_114	MorphoSpeciesName	Lecythidaceae	Eschweilera	sp1	PT	1478	Eschweilera sp1
nPT_Wayrap_164	SpeciesName	Rhamnaceae	Gouania	lupuloides	PT	1124	Gouania lupuloides
nPT_Corana_313	MorphoSpeciesName	Myrtaceae	Eugenia	LC6319	PT	1242	Eugenia LC6319
nPP_Tapuri_46	SpeciesName	Myrtaceae	Blepharocalyx	salicifolius	PP	1180	Blepharocalyx salicifolius
nPT_Sendac_90	SpeciesName	Fabaceae	Hymenaea	oblongifolia	PT	850	Hymenaea oblongifolia
nPT_Infier_472	SpeciesName	Boraginaceae	Cordia	kingstoniana	PT	950	Cordia kingstoniana
nPT_Piecer_183	SpeciesName	Pentaphylacaceae	Ternstroemia	globiflora	PT	1750	Ternstroemia globiflora
nPT_Chaqui_148	SpeciesName	Euphorbiaceae	Manihot	condensata	PT	699	Manihot condensata
TON-02	SpeciesName	Lauraceae	Ocotea	albopunctulata	abergPP	384	Ocotea albopunctulata
nPP_Chalal_6	MorphoSpeciesName	Piperaceae	Piper	AF5893	PP	2196	Piper AF5893
nPT_Pino_262	SpeciesName	Elaeocarpaceae	Sloanea	latifolia	PT	850	Sloanea latifolia
SPD-01	MorphoSpeciesName	Piperaceae	Piper	sp8	abergPP	1750	Piper sp8
nPT_Ladera_185	SpeciesName	Fabaceae	Senegalia	multipinnata	PT	1321	Senegalia multipinnata
nPT_Ruinas_33	MorphoSpeciesName	Cunoniaceae	Weinmannia	sp3	PT	2750	Weinmannia sp3
nPP_Buenah_16	MorphoSpeciesName	Rubiaceae	Faramea	sp1	PP	1983	Faramea sp1
SP-02	SpeciesName	Sapindaceae	Matayba	peruviana	abergPT	850	Matayba peruviana
nPT_Sendac_90	MorphoSpeciesName	Piperaceae	Piper	sp6	PT	1983	Piper sp6
SPD-02	SpeciesName	Rubiaceae	Palicourea	lasiantha	abergPP	362	Palicourea lasiantha
nPT_Victop_378	SpeciesName	Asteraceae	Munnozia	subviridis	PT	2228	Munnozia subviridis
nPT_Copalu_273	SpeciesName	Lecythidaceae	Eschweilera	klugii	PT	800	Eschweilera klugii
PAN-03	SpeciesName	Myrtaceae	Myrcia	amazonica	abergPP	320	Myrcia amazonica
nPP_Tocoaq_30	MorphoSpeciesName	Cunoniaceae	Weinmannia	JGM42	PP	2872	Weinmannia JGM42
nPT_Anta_40	SpeciesName	Calophyllaceae	Caraipa	densifolia	PT	175	Caraipa densifolia
SP-02	SpeciesName	Calophyllaceae	Calophyllum	longifolium	abergPT	1239	Calophyllum longifolium
nPP_Mamaco_3	SpeciesName	Rubiaceae	Palicourea	wachterae	PP	1045	Palicourea wachterae
nPT_Pampay_178	MorphoSpeciesName	Sapotaceae	Pouteria	sp1	PT	1000	Pouteria sp1
nPT_Cabece_255	SpeciesName	Primulaceae	Cybianthus	callejasii	PT	2500	Cybianthus callejasii
nPT_Tamboq_143	SpeciesName	Olacaceae	Heisteria	duckei	PT	850	Heisteria duckei
PI-01	SpeciesName	Bignoniaceae	Tanaecium	mutabile	abergPT	550	Tanaecium mutabile
nPT_Cocapu_403	MorphoSpeciesName	Erythroxylaceae	Erythroxylum	sp2	PT	2548	Erythroxylum sp2
nPT_Culi_360	SpeciesName	Fabaceae	Tachigali	vasquezii	PT	800	Tachigali vasquezii
nPT_Ruinas_34	SpeciesName	Malvaceae	Cavanillesia	hylogeiton	PT	400	Cavanillesia hylogeiton
nPT_Resina_190	SpeciesName	Rubiaceae	Psychotria	alba	PT	820	Psychotria alba
nPT_Cuchiw_119	SpeciesName	Ochnaceae	Quiina	cruegeriana	PT	1224	Quiina cruegeriana
nPP_Titiri_42	SpeciesName	Rubiaceae	Elaeagia	karstenii	PP	1521	Elaeagia karstenii
nPT_Ruinas_31	MorphoSpeciesName	Asteraceae	Mikania	LC3557	PT	3473	Mikania LC3557
nPT_Yariap_7	SpeciesName	Lauraceae	Aniba	canelilla	PT	735	Aniba canelilla
nPT_Culi_361	MorphoSpeciesName	Araliaceae	Oreopanax	GAT1676	PT	1489	Oreopanax GAT1676
nPT_Ladera_88	SpeciesName	Sapindaceae	Dodonaea	viscosa	PT	1824	Dodonaea viscosa
nPT_Kelluc_174	SpeciesName	Melastomataceae	Miconia	galactantha	PT	2449	Miconia galactantha
nPT_Bromel_122	SpeciesName	Rutaceae	Galipea	trifoliata	PT	190	Galipea trifoliata
nPT_Yuyo_155	SpeciesName	Malpighiaceae	Mascagnia	dissimilis	PT	270	Mascagnia dissimilis
nPT_Arroyo_256	SpeciesName	Brunelliaceae	Brunellia	pinnata	PT	2866	Brunellia pinnata
nPT_Santaa_345	MorphoSpeciesName	Rubiaceae	Palicourea	MJM6271	PT	1045	Palicourea MJM6271
ESP-01	SpeciesName	Solanaceae	Solanum	acuminatum	abergPP	1930	Solanum acuminatum
nPP_Terraz_41	SpeciesName	Campanulaceae	Siphocampylus	dubius	PP	2169	Siphocampylus dubius
nPP_Buenah_17	MorphoSpeciesName	Fabaceae	Ormosia	sp4	PP	850	Ormosia sp4
nPT_Sumpul_308	MorphoSpeciesName	Solanaceae	Solanum	sp2	PT	3476	Solanum sp2
nPT_Arroyo_256	MorphoSpeciesName	Asteraceae	Lepidaploa	LC4226A	PT	1232	Lepidaploa LC4226A
nPT_Copalu_273	SpeciesName	Dichapetalaceae	Dichapetalum	rugosum	PT	455	Dichapetalum rugosum
TON-02	SpeciesName	Caricaceae	Vasconcellea	glandulosa	abergPP	535	Vasconcellea glandulosa
nPT_Ruinas_35	SpeciesName	Malvaceae	Apeiba	glabra	PT	425	Apeiba glabra
nPT_Tintay_258	SpeciesName	Malpighiaceae	Byrsonima	stipulaceae	PT	595	Byrsonima stipulaceae
TU-09	SpeciesName	Fabaceae	Machaerium	pilosum	abergPT	1250	Machaerium pilosum
nPP_Terraz_41	MorphoSpeciesName	Campanulaceae	Centropogon	GAT2576	PP	2955	Centropogon GAT2576
ESP-01	SpeciesName	Aquifoliaceae	Ilex	cuzcoana	abergPP	2750	Ilex cuzcoana
nPT_Tapuri_409	MorphoSpeciesName	Melastomataceae	Miconia	TMG410	PT	1955	Miconia TMG410
nPP_Lomasa_39	SpeciesName	Rubiaceae	Cordiera	triflora	PP	1650	Cordiera triflora
nPT_Cochay_205	MorphoSpeciesName	Phyllanthaceae	Phyllanthus	AEC362	PT	1299	Phyllanthus AEC362
TRU-01	SpeciesName	Chrysobalanaceae	Hirtella	excelsa	abergPP	425	Hirtella excelsa
nPT_Atawar_110	SpeciesName	Moraceae	Brosimum	acutifolium	PT	238	Brosimum acutifolium
nPT_Alsura_229	MorphoSpeciesName	Rubiaceae	Rudgea	PCL21	PT	1447	Rudgea PCL21
nPT_Aguapo_56	SpeciesName	Fabaceae	Inga	poeppigiana	PT	455	Inga poeppigiana
SPD-01	MorphoSpeciesName	Meliaceae	Guarea	ETP256	abergPP	1450	Guarea ETP256
nPT_Victop_372	MorphoSpeciesName	Melastomataceae	Miconia	MVH53	PT	2570	Miconia MVH53
nPT_Piara_395	MorphoSpeciesName	Annonaceae	Xylopia	GAT825	PT	1496	Xylopia GAT825
nPT_Buenah_208	MorphoSpeciesName	Meliaceae	Ruagea	sp1	PT	2245	Ruagea sp1
nPT_Buenah_214	MorphoSpeciesName	Meliaceae	Ruagea	ILR122	PT	1248	Ruagea ILR122
nPT_Infier_472	MorphoSpeciesName	Annonaceae	Unonopsis	MJM5748	PT	515	Unonopsis MJM5748
nPT_Palmit_147	MorphoSpeciesName	Clusiaceae	Clusia	sp13	PT	1983	Clusia sp13
nPT_Cercaa_246	SpeciesName	Fabaceae	Lonchocarpus	seorsus	PT	595	Lonchocarpus seorsus
nPT_Santaa_347	MorphoSpeciesName	Meliaceae	Trichilia	NPZ5093	PT	470	Trichilia NPZ5093
nPT_Victop_373	SpeciesName	Lythraceae	Lafoensia	punicifolia	PT	310	Lafoensia punicifolia
nPT_Palmar_105	SpeciesName	Melastomataceae	Miconia	reducens	PT	1766	Miconia reducens
nPP_Yarimi_9	MorphoSpeciesName	Araliaceae	Dendropanax	sp5	PP	1250	Dendropanax sp5
nPT_Arroyo_186	MorphoSpeciesName	Theaceae	Gordonia	MJM5263	PT	1070	Gordonia MJM5263
nPP_Tanhua_38	MorphoSpeciesName	Lauraceae	Nectandra	sp17	PP	1500	Nectandra sp17
nPP_Fuerte_26	SpeciesName	Rhamnaceae	Rhamnidium	elaeocarpum	PP	840	Rhamnidium elaeocarpum
nPT_Resina_197	MorphoSpeciesName	Melastomataceae	Miconia	GAT1158	PT	1254	Miconia GAT1158
nPT_Tumupa_17	MorphoSpeciesName	Fabaceae	Platymiscium	sp1	PT	1250	Platymiscium sp1
nPT_Corana_313	SpeciesName	Asteraceae	Mikania	amazonica	PT	2210	Mikania amazonica
nPT_Victop_374	SpeciesName	Rhamnaceae	Scutia	buxifolia	PT	938	Scutia buxifolia
TON-01	MorphoSpeciesName	Sapotaceae	Pouteria	sp9	abergPP	595	Pouteria sp9
nPP_Tapuri_46	SpeciesName	Fabaceae	Machaerium	inundatum	PP	194	Machaerium inundatum
nPT_Culi_357	SpeciesName	Ericaceae	Orthaea	weberbauerii	PT	3200	Orthaea weberbauerii
nPT_Sumpul_302	MorphoSpeciesName	Rubiaceae	Psychotria	MJM3970	PT	460	Psychotria MJM3970
nPT_Santaa_346	MorphoSpeciesName	Myrtaceae	Calyptranthes	ILR280	PT	1580	Calyptranthes ILR280
nPP_Tintay_25	SpeciesName	Moraceae	Ficus	paraensis	PP	780	Ficus paraensis
nPT_Copal_91	SpeciesName	Magnoliaceae	Talauma	amazonica	PT	1601	Talauma amazonica
nPP_Lomaka_40	SpeciesName	Cardiopteridaceae	Citronella	ilicifolia	PP	1910	Citronella ilicifolia
SPD-01	SpeciesName	Petiveriaceae	Seguieria	macrophylla	abergPP	1400	Seguieria macrophylla
nPP_Kañupa_44	SpeciesName	Fabaceae	Machaerium	subrhombiforme	PP	1102	Machaerium subrhombiforme
nPT_Tequej_27	MorphoSpeciesName	Myrtaceae	Eugenia	sp3	PT	1500	Eugenia sp3
QU-03	SpeciesName	Boraginaceae	Cordia	mexiana	abergPT	1250	Cordia mexiana
nPT_Tanhua_343	MorphoSpeciesName	Ebenaceae	Dyospiros	sp1	PT	2110	Dyospiros sp1
nPT_Buenah_208	SpeciesName	Lamiaceae	Aegiphila	buchtienii	PT	455	Aegiphila buchtienii
nPT_Palcas_428	MorphoSpeciesName	Lauraceae	Ocotea	sp5	PT	2000	Ocotea sp5
CA-07	MorphoSpeciesName	Melastomataceae	Meriania	sp1	abergPT	2449	Meriania sp1
nPT_Khokho_326	SpeciesName	Annonaceae	Xylopia	ligustrifolia	PT	207	Xylopia ligustrifolia
TRU-03	MorphoSpeciesName	Rubiaceae	Alseis	TMG160	abergPP	320	Alseis TMG160
RE-01	MorphoSpeciesName	Melastomataceae	Miconia	LC675	abergPT	424	Miconia LC675
nPT_Ladera_185	MorphoSpeciesName	Sapindaceae	Talisia	sp1	PT	850	Talisia sp1
nPT_Culi_361	MorphoSpeciesName	Rubiaceae	Alseis	DDQ224	PT	350	Alseis DDQ224
nPT_Telara_133	SpeciesName	Apocynaceae	Orthosia	guilleminiana	PT	2169	Orthosia guilleminiana
nPP_Sumpul_34	SpeciesName	Rutaceae	Citrus	maxima	PP	1500	Citrus maxima
nPT_Arroyo_186	SpeciesName	Podocarpaceae	Podocarpus	macrostachys	PT	2498	Podocarpus macrostachys
CA-08	MorphoSpeciesName	Melastomataceae	Miconia	sp70	abergPT	3030	Miconia sp70
nPP_Titiri_42	MorphoSpeciesName	Rosaceae	Prunus	LC4596	PP	1468	Prunus LC4596
nPT_Corana_313	SpeciesName	Aquifoliaceae	Ilex	kunthiana	PT	3528	Ilex kunthiana
nPT_Cochay_205	SpeciesName	Annonaceae	Rollinia	mucosa	PT	1250	Rollinia mucosa
nPT_Solida_97	SpeciesName	Chrysobalanaceae	Licania	macrocarpa	PT	1750	Licania macrocarpa
nPT_Santia_416	SpeciesName	Fabaceae	Schizolobium	parahyba	PT	400	Schizolobium parahyba
nPT_Culi_361	SpeciesName	Convolvulaceae	Maripa	axilliflora	PT	805	Maripa axilliflora
nPT_Santia_415	SpeciesName	Solanaceae	Markea	ulei	PT	1250	Markea ulei
RE-03	SpeciesName	Fabaceae	Ormosia	grandiflora	abergPT	190	Ormosia grandiflora
nPT_Palcas_428	MorphoSpeciesName	Gesneriaceae	Columnea	GAT785	PT	1496	Columnea GAT785
nPT_Ppmsur_98	SpeciesName	Asteraceae	Mikania	hookeriana	PT	550	Mikania hookeriana
nPT_Nucala_203	SpeciesName	Dipentodontaceae	Perrottetia	multiflora	PT	2250	Perrottetia multiflora
nPT_Santar_417	SpeciesName	Rubiaceae	Ferdinandusa	guainiae	PT	850	Ferdinandusa guainiae
nPT_Podoca_386	SpeciesName	Lamiaceae	Aegiphila	triflora	PT	232	Aegiphila triflora
nPT_Eslabo_157	MorphoSpeciesName	Salicaceae	Casearia	FB306	PT	1910	Casearia FB306
nPP_Chirim_19	MorphoSpeciesName	Melastomataceae	Miconia	MJM4612	PP	500	Miconia MJM4612
nPP_Tintay_24	SpeciesName	Moraceae	Ficus	gomelleira	PP	280	Ficus gomelleira
nPT_Infier_479	MorphoSpeciesName	Lauraceae	Persea	sp6	PT	1250	Persea sp6
nPT_Corana_312	SpeciesName	Aquifoliaceae	Ilex	imbricata	PT	3350	Ilex imbricata
TRU-04	SpeciesName	Strelitziaceae	Phenakospermum	guyannense	abergPP	189	Phenakospermum guyannense
nPT_Orilla_129	SpeciesName	Melastomataceae	Bellucia	aequiloba	PT	595	Bellucia aequiloba
nPT_Corana_313	SpeciesName	Rubiaceae	Coussarea	hirticalyx	PT	850	Coussarea hirticalyx
nPT_Cerro1_83	MorphoSpeciesName	Lauraceae	Endlicheria	sp13	PT	1750	Endlicheria sp13
nPT_Arriba_433	MorphoSpeciesName	Myrtaceae	Myrcia	sp9	PT	1500	Myrcia sp9
nPP_Chirim_19	MorphoSpeciesName	Rubiaceae	Psychotria	FB310	PP	1910	Psychotria FB310
nPP_Lomasa_39	SpeciesName	Solanaceae	Nicotiana	tomentosa	PP	1972	Nicotiana tomentosa
nPT_Ladera_185	SpeciesName	Melastomataceae	Adelobotrys	adscendens	PT	1459	Adelobotrys adscendens
nPT_Tamboq_143	MorphoSpeciesName	Rosaceae	Hesperomeles	sp2	PT	3473	Hesperomeles sp2
nPT_Victop_377	MorphoSpeciesName	Myrtaceae	Eugenia	MJM6621	PT	420	Eugenia MJM6621
TU-08	MorphoSpeciesName	Fabaceae	Dioclea	BNA791	abergPT	189	Dioclea BNA791
nPP_Yarimi_9	MorphoSpeciesName	Moraceae	Ficus	sp8	PP	425	Ficus sp8
nPT_Wayrap_165	SpeciesName	Asteraceae	Munnozia	senecionidis	PT	2812	Munnozia senecionidis
nPT_Santaa_345	SpeciesName	Malpighiaceae	Diplopterys	lutea	PT	1045	Diplopterys lutea
nPP_Mamaco_3	MorphoSpeciesName	Solanaceae	Cestrum	GAT2995	PP	2019	Cestrum GAT2995
TRU-02	MorphoSpeciesName	Sapindaceae	Paullinia	GAT2306	abergPP	1299	Paullinia GAT2306
CAL-02	SpeciesName	Lecythidaceae	Couratari	guianensis	abergPP	595	Couratari guianensis
nPT_Tanhua_343	SpeciesName	Cyatheaceae	Sphaeropteris	quindiuensis	PT	1955	Sphaeropteris quindiuensis
nPT_Paltuy_167	SpeciesName	Bignoniaceae	Fridericia	chica	PT	735	Fridericia chica
nPT_Tintay_251	MorphoSpeciesName	Melastomataceae	Miconia	MJM5114	PT	840	Miconia MJM5114
nPT_Almedr_101	MorphoSpeciesName	Lauraceae	Persea	sp4	PT	1800	Persea sp4
nPT_Entrec_244	MorphoSpeciesName	Sapotaceae	Pouteria	AEC357	PT	1242	Pouteria AEC357
nPT_Tanhua_341	MorphoSpeciesName	Violaceae	Paypayrola	APC31	PT	175	Paypayrola APC31
nPT_Ruinas_33	MorphoSpeciesName	Meliaceae	Ruagea	AM3480	PT	2200	Ruagea AM3480
nPT_Almedr_101	MorphoSpeciesName	Sapindaceae	Paullinia	LC79	PT	938	Paullinia LC79
nPT_Yuchuy_323	SpeciesName	Polygalaceae	Monnina	bridgesii	PT	3187	Monnina bridgesii
nPP_Waturu_43	MorphoSpeciesName	Cunoniaceae	Weinmannia	GAT2814	PP	2985	Weinmannia GAT2814
nPT_Lahoya_370	SpeciesName	Malpighiaceae	Banisteriopsis	longialata	PT	1070	Banisteriopsis longialata
nPP_Fuerte_26	SpeciesName	Malpighiaceae	Stigmaphyllon	cardiophyllum	PP	535	Stigmaphyllon cardiophyllum
nPP_Mamaco_3	MorphoSpeciesName	Chrysobalanaceae	Hirtella	sp2	PP	595	Hirtella sp2
nPT_Lahoya_370	MorphoSpeciesName	Celastraceae	Maytenus	sp3	PT	1250	Maytenus sp3
nPT_Buenah_218	SpeciesName	Myrtaceae	Myrcia	minutiflora	PT	595	Myrcia minutiflora
nPT_Cocapu_404	SpeciesName	Apocynaceae	Mandevilla	glandulosa	PT	2244	Mandevilla glandulosa
nPT_Bosque_114	MorphoSpeciesName	Euphorbiaceae	Hieronyma	sp1	PT	2548	Hieronyma sp1
nPT_Despue_65	MorphoSpeciesName	Asteraceae	Mikania	AF9058	PT	2455	Mikania AF9058
nPP_Buenah_15	SpeciesName	Olacaceae	Cathedra	acuminata	PP	280	Cathedra acuminata
nPT_Ladera_132	SpeciesName	Fabaceae	Parkia	velutina	PT	425	Parkia velutina
TRU-08	SpeciesName	Burseraceae	Trattinnickia	glaziovii	abergPP	800	Trattinnickia glaziovii
nPT_Orilla_129	MorphoSpeciesName	Piperaceae	Piper	sp5	PT	1983	Piper sp5
nPT_Victop_378	MorphoSpeciesName	Rubiaceae	Psychotria	sp1	PT	1500	Psychotria sp1
nPT_Planop_87	SpeciesName	Clethraceae	Clethra	castaneifolia	PT	2890	Clethra castaneifolia
nPT_Tamboq_141	SpeciesName	Rubiaceae	Bathysa	peruviana	PT	1750	Bathysa peruviana
nPT_Santaa_351	SpeciesName	Rubiaceae	Psychotria	steinbachii	PT	320	Psychotria steinbachii
nPT_Santaa_348	SpeciesName	Melastomataceae	Bellucia	strigosa	PT	190	Bellucia strigosa
nPT_Corana_312	SpeciesName	Ericaceae	Thibaudia	macrocalyx	PT	3106	Thibaudia macrocalyx
nPT_Perfil_78	MorphoSpeciesName	Lauraceae	Ocotea	sp24	PT	850	Ocotea sp24
TU-01	MorphoSpeciesName	Lauraceae	Nectandra	APC249	abergPT	190	Nectandra APC249
TRU-05	MorphoSpeciesName	Boraginaceae	Cordia	AF18435	abergPP	1250	Cordia AF18435
nPP_Tocoaq_29	MorphoSpeciesName	Rosaceae	Prunus	DC214B	PP	1217	Prunus DC214B
nPP_Lechem_50	SpeciesName	Sapindaceae	Dilodendron	elegans	PP	1045	Dilodendron elegans
nPT_Ajusuc_168	MorphoSpeciesName	Fabaceae	Zygia	sp	PT	1750	Zygia sp
nPT_Sumpul_304	MorphoSpeciesName	Asteraceae	Pentacalia	sp4	PT	3625	Pentacalia sp4
TON-01	MorphoSpeciesName	Moraceae	Perebea	GAT1865	abergPP	1224	Perebea GAT1865
nPT_Wayrap_162	MorphoSpeciesName	Melastomataceae	Miconia	sp56	PT	1750	Miconia sp56
nPT_Culi_360	MorphoSpeciesName	Salicaceae	Xylosma	LC2867	PT	1656	Xylosma LC2867
nPT_Curcur_79	MorphoSpeciesName	Lauraceae	Nectandra	sp20	PT	1250	Nectandra sp20
nPT_Amedia_112	SpeciesName	Sapindaceae	Paullinia	spicata	PT	530	Paullinia spicata
nPP_Titiri_42	SpeciesName	Melastomataceae	Desmoscelis	calcarata	PP	320	Desmoscelis calcarata
nPT_Culi_355	MorphoSpeciesName	Melastomataceae	Miconia	MCM1275	PT	2237	Miconia MCM1275
nPP_Terraz_41	SpeciesName	Piperaceae	Piper	semimetrale	PP	1498	Piper semimetrale
TRU-08	MorphoSpeciesName	Lauraceae	Nectandra	FB2	abergPP	820	Nectandra FB2
nPP_Fuerte_27	MorphoSpeciesName	Rubiaceae	Ladenbergia	sp2	PP	1750	Ladenbergia sp2
TRU-07	MorphoSpeciesName	Araliaceae	Oreopanax	sp	abergPP	2500	Oreopanax sp
TRU-07	SpeciesName	Fabaceae	Senegalia	macbridei	abergPP	280	Senegalia macbridei
nPT_Planop_82	SpeciesName	Monimiaceae	Mollinedia	steinbachiana	PT	1650	Mollinedia steinbachiana
TRU-05	SpeciesName	Rutaceae	Zanthoxylum	caribaeum	abergPP	450	Zanthoxylum caribaeum
nPP_Chirim_19	MorphoSpeciesName	Urticaceae	Coussapoa	RS9346	PP	1533	Coussapoa RS9346
nPT_Tanhua_342	SpeciesName	Euphorbiaceae	Acalypha	hibiscifolia	PT	1212	Acalypha hibiscifolia
nPP_Sumpul_34	SpeciesName	Lamiaceae	Aegiphila	boliviana	PP	232	Aegiphila boliviana
nPP_Lomaka_40	SpeciesName	Asteraceae	Baccharis	mandonii	PP	3533	Baccharis mandonii
nPP_Sumpul_33	MorphoSpeciesName	Sapotaceae	Pouteria	LC6325	PP	1242	Pouteria LC6325
nPT_Tapuri_413	SpeciesName	Elaeocarpaceae	Sloanea	laurifolia	PT	800	Sloanea laurifolia
nPT_Palmar_108	MorphoSpeciesName	Burseraceae	Protium	sp1	PT	1601	Protium sp1
nPT_Minapa_201	SpeciesName	Lauraceae	Endlicheria	pyriformis	PT	280	Endlicheria pyriformis
nPP_Lomasa_39	SpeciesName	Campanulaceae	Centropogon	mandonis	PP	3259	Centropogon mandonis
nPT_Ruinas_34	MorphoSpeciesName	Lauraceae	Ocotea	sp13	PT	1000	Ocotea sp13
nPT_Tapuri_410	SpeciesName	Melastomataceae	Miconia	erioclada	PT	1990	Miconia erioclada
APK-01	MorphoSpeciesName	Fabaceae	Inga	sp17	abergPP	1478	Inga sp17
TRU-04	MorphoSpeciesName	Fabaceae	Inga	MCM352	abergPP	1414	Inga MCM352
nPT_Fuerte_260	SpeciesName	Rubiaceae	Psychotria	ernestii	PT	323	Psychotria ernestii
nPT_Bromel_122	MorphoSpeciesName	Vochysiaceae	Vochysia	sp3	PT	800	Vochysia sp3
nPP_Collpa_48	MorphoSpeciesName	Solanaceae	Solanum	AM2755	PP	721	Solanum AM2755
nPP_Sanmar_21	MorphoSpeciesName	Solanaceae	Solanum	PCL58	PP	1452	Solanum PCL58
nPT_Bosque_117	SpeciesName	Lauraceae	Aniba	firmula	PT	1750	Aniba firmula
nPT_Patasa_324	MorphoSpeciesName	Rubiaceae	Psychotria	sp7	PT	1000	Psychotria sp7
